speciesid	SRR6154999	SRR6155000	SRR6155001	SRR6155002	SRR6155003	SRR6155004	SRR6155005	SRR6155006	SRR6155007	SRR6155008	SRR6155009	SRR6155010	SRR6155011	SRR6155012	SRR6155013	SRR5947117	SRR5947118	SRR5947119	SRR5947120	SRR5947121	SRR5947122	SRR5947123	SRR5947124	SRR5947125	SRR5947126	SRR5947127	SRR5947128	SRR5947129	SRR5947130	SRR5947131
134302	99	64	51	68	64	78	53	80	70	55	125	82	78	68	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113797	107	60	62	86	79	103	44	80	72	63	179	151	101	75	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122668	5440	2876	3167	5331	4532	3845	4387	5465	5465	5043	8255	5024	5351	4999	5285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111007	1158	580	658	1095	843	610	523	977	924	446	1646	1152	742	994	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123561	416	264	249	314	321	270	193	298	295	236	578	427	381	296	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134940	317	192	207	284	280	210	179	229	202	145	448	350	264	247	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103261	362	193	169	313	311	174	126	208	205	131	471	352	331	259	552	306	1114	465	407	332	317	387	624	2879	177	70	299	701	664	1509
104710	292	228	213	294	290	254	166	274	257	106	486	336	289	200	466	0	0	0	0	0	11	0	0	11	0	11	0	11	0	0
131234	254	164	182	260	222	205	127	185	211	143	358	302	235	217	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100876	349	302	248	347	296	299	175	303	279	212	631	409	407	308	504	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
100305	284	161	179	240	216	169	133	168	233	155	408	236	270	183	348	22	48	0	42	29	48	0	99	121	14	64	99	74	59	90
139037	281	186	234	282	257	190	168	270	228	163	443	268	229	290	330	123	129	146	136	152	164	77	236	349	232	328	300	267	145	211
147623	161	84	91	124	116	67	63	125	111	53	190	129	115	138	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100464	159	117	94	165	125	93	91	135	137	77	290	155	189	144	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118371	145	89	98	132	116	83	71	135	97	73	219	123	107	134	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120638	151	65	65	129	94	78	45	111	111	65	222	127	92	93	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123865	135	68	83	134	92	74	55	88	115	50	164	103	104	124	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100514	145	79	90	120	94	83	61	104	82	52	211	144	137	116	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106262	151	65	192	131	140	111	89	141	133	63	234	123	134	118	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141845	123	94	82	125	129	100	83	128	120	65	229	137	152	123	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100636	131	63	77	105	78	79	63	102	112	55	215	134	134	101	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103372	150	82	83	140	113	103	61	117	110	79	219	146	135	121	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114247	123	63	88	106	107	64	52	105	95	41	176	131	118	107	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126346	130	72	113	151	98	97	80	133	134	82	213	195	140	152	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112830	135	67	88	154	111	107	69	96	131	83	210	133	127	128	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110887	109	65	85	118	136	96	69	103	104	77	216	124	108	113	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132821	127	83	93	110	104	92	64	114	124	74	214	118	147	85	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110384	108	76	66	104	95	77	64	96	114	51	135	127	111	103	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100267	131	115	90	177	148	96	83	150	109	93	321	154	159	126	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135900	122	65	54	83	76	79	61	93	88	57	144	84	86	78	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145834	148	90	123	160	98	145	96	149	111	124	245	194	165	159	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145359	98	72	46	95	81	71	37	70	77	56	137	101	79	82	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108777	103	49	52	92	72	56	59	49	65	45	198	111	103	79	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146435	104	39	57	118	92	74	61	62	98	71	197	154	114	98	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139273	99	58	62	83	127	75	45	89	80	52	182	129	94	100	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100841	136	104	79	98	96	97	68	104	109	63	203	158	82	127	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146319	98	60	47	88	60	67	50	78	92	47	170	79	104	86	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106613	121	68	78	89	119	67	55	94	75	80	169	78	82	120	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133827	98	62	56	142	97	105	59	101	122	60	217	161	86	122	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109226	97	56	32	52	60	43	47	59	64	38	118	80	63	58	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114308	89	68	61	94	98	84	61	84	90	48	159	123	92	80	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136940	87	61	47	99	86	81	63	103	96	53	162	107	95	90	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100328	96	69	70	108	102	85	70	98	66	62	171	104	112	102	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102075	77	47	40	98	56	58	44	57	64	41	165	82	100	60	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111351	99	96	72	143	82	122	53	98	126	89	178	125	102	116	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103100	97	75	80	97	81	79	60	79	86	33	148	92	93	85	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143652	77	49	53	107	74	54	48	34	90	47	183	102	105	104	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137426	66	38	60	68	92	70	49	59	70	54	133	88	75	80	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133802	89	72	68	107	71	66	40	80	82	42	134	71	76	82	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102351	93	66	96	80	124	99	66	105	128	89	148	87	70	100	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112766	1396	998	1129	1127	1269	844	805	1386	1125	781	1783	1242	1105	1004	1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123699	863	654	731	751	789	602	510	981	673	439	949	690	680	560	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109548	889	474	567	753	682	469	455	805	709	445	1239	794	721	759	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111960	567	406	470	375	442	265	286	590	396	213	623	481	387	308	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102768	403	276	309	325	343	231	211	397	334	162	521	336	305	264	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110119	347	166	111	327	250	260	162	215	291	135	541	374	279	327	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110459	279	199	230	253	306	256	179	255	219	121	357	347	262	213	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102159	309	211	186	321	311	232	167	265	227	173	535	395	269	259	491	73	91	50	71	99	53	50	47	37	54	67	48	34	172	65
115032	169	84	154	119	175	127	117	164	149	101	230	154	119	199	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132268	163	113	114	135	123	107	87	168	102	96	200	120	139	98	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114635	146	83	87	161	114	116	97	159	140	115	244	134	127	161	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137450	144	79	93	125	113	93	103	125	117	85	178	128	126	118	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147803	145	96	92	134	136	78	87	117	125	101	186	112	93	130	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122434	143	83	79	112	133	74	79	108	85	65	135	128	96	66	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124575	127	76	80	153	122	109	82	127	119	79	270	141	134	119	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124539	128	73	84	144	119	82	77	84	106	78	161	140	97	82	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120972	130	82	115	121	121	81	67	131	91	76	175	124	86	94	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122200	143	98	102	166	91	129	82	133	125	99	214	152	128	114	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126510	130	79	106	102	99	74	72	110	103	63	152	102	99	97	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131148	128	112	108	141	162	136	89	153	117	61	174	138	97	238	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106565	111	57	85	99	84	63	67	83	74	66	129	74	61	66	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104608	111	92	78	106	96	85	80	95	90	62	185	123	112	80	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116614	111	63	71	106	89	72	77	104	80	55	151	108	91	97	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115240	128	87	79	102	89	94	90	123	91	57	168	95	104	88	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140714	97	58	77	85	71	86	46	86	70	45	133	100	65	77	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123529	96	42	52	93	46	79	61	63	70	62	162	127	107	79	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101921	113	93	90	88	74	77	73	122	127	62	208	125	137	100	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116412	97	70	68	125	83	84	75	115	83	77	171	122	75	70	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130742	97	34	75	79	110	54	30	89	97	33	86	87	58	55	92	0	0	0	0	0	0	0	171	0	0	0	185	160	0	0
130593	98	43	43	82	70	58	41	46	63	47	95	55	57	55	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131267	93	63	75	106	60	82	67	72	110	87	242	171	142	88	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128532	87	49	72	73	88	49	54	94	71	43	73	93	38	57	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138843	86	63	62	93	74	70	57	75	64	50	135	91	75	76	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142998	83	74	74	83	94	73	57	73	71	47	190	108	101	74	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136416	76	66	62	90	76	65	40	73	60	61	172	116	97	103	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109553	77	58	75	83	80	78	64	98	75	67	181	95	90	82	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114199	82	51	43	76	69	32	53	79	81	60	95	66	59	88	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105303	87	71	90	116	89	81	59	106	81	33	178	121	104	99	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106397	66	59	49	97	65	37	47	72	82	52	153	104	92	64	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146487	77	51	82	94	113	83	56	97	94	62	138	105	61	91	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106894	95	63	44	65	74	50	68	51	52	64	150	59	58	41	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143637	76	41	93	111	73	110	72	119	81	79	145	134	97	122	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144939	58	39	38	81	39	29	28	55	36	45	140	60	80	35	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101867	1963	118	132	1721	197	150	1234	182	336	215	553	1276	331	583	4869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130186	861	372	481	690	661	778	336	470	626	263	1078	960	972	749	1094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107395	197	142	160	197	236	133	109	188	184	129	299	233	214	170	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109814	138	120	110	160	125	123	90	141	97	128	177	143	113	99	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105474	95	88	70	91	65	110	59	116	104	69	99	86	82	93	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100333	36	34	44	36	62	56	50	53	57	61	77	47	26	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113373	1115	740	756	1015	869	915	715	1136	916	644	1683	1200	1069	895	1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122862	1074	874	639	1065	883	870	813	940	919	650	1497	1050	894	924	1356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113820	166	71	54	120	108	91	60	94	92	65	201	146	97	85	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106401	120	62	69	127	86	76	63	101	100	58	162	109	93	90	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135345	121	59	58	135	82	91	59	82	93	59	257	141	153	85	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117744	112	79	97	115	107	75	57	133	70	79	168	119	117	107	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136823	115	52	74	107	57	53	40	88	68	36	117	90	97	67	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120263	85	50	57	83	88	52	51	73	55	48	94	49	53	40	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106610	52	50	76	85	62	60	63	76	73	47	88	64	62	50	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123127	45	27	24	70	21	30	12	50	36	17	71	53	33	36	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107085	211	159	175	243	195	161	137	239	201	108	346	211	183	179	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140614	222	102	82	190	145	119	98	128	131	107	314	143	154	133	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114948	209	137	163	202	179	177	128	182	174	113	392	192	201	184	218	35	66	57	70	82	77	43	102	63	49	58	45	59	72	73
105288	244	214	147	214	227	204	130	137	206	212	352	220	205	175	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126650	192	77	131	211	147	142	98	148	118	107	343	214	221	184	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108330	277	203	196	237	188	156	120	232	213	104	430	187	214	227	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103181	153	110	127	183	301	113	109	155	143	105	280	210	152	137	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112311	178	95	121	177	142	113	92	131	140	87	293	176	170	183	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113626	122	79	88	120	94	73	75	108	132	60	162	101	95	93	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117016	127	71	92	182	94	110	77	123	162	105	237	220	152	133	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100142	250	210	214	170	367	136	130	234	236	126	328	245	243	183	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100721	323	170	268	408	438	203	113	284	230	243	535	301	304	249	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124328	143	148	112	159	153	103	95	169	132	74	222	154	109	91	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102721	725	485	458	817	683	476	361	630	526	437	1314	827	822	683	816	0	0	0	0	0	0	0	0	0	51	0	19	0	0	0
114886	408	238	285	392	300	319	229	365	318	220	703	474	345	351	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103044	459	318	423	432	450	363	271	533	420	267	776	541	501	480	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101012	595	488	375	759	759	480	380	584	589	368	1252	848	769	729	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111912	263	201	226	291	237	220	198	263	224	184	492	320	288	251	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101711	687	1021	259	1710	1797	494	646	530	514	326	1062	1126	583	677	1236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140030	242	181	183	250	258	175	132	227	155	177	373	284	196	208	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111505	194	185	145	203	386	123	122	206	161	118	337	301	179	196	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106593	223	132	127	227	148	173	107	164	166	143	361	286	216	184	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131993	110	76	114	108	100	91	63	146	90	70	226	127	122	111	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110295	1845	1103	1304	1616	1648	1310	1096	1676	1480	925	2784	1890	1706	1622	2306	31	86	82	20	44	59	55	40	227	83	45	87	54	92	51
108351	1185	842	914	1459	1104	1028	828	1391	1190	738	2045	1431	1320	1242	1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114574	1770	790	689	1506	1702	794	551	871	779	722	1755	1519	1173	1223	1375	0	0	0	0	51	0	0	27	62	41	28	42	29	0	0
142758	414	326	268	435	386	317	247	364	359	206	708	509	444	338	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103698	407	183	159	380	292	229	168	222	258	165	515	468	413	284	513	263	269	461	194	344	317	144	777	1288	659	1351	830	785	281	552
106186	409	217	238	383	291	288	217	280	358	184	647	468	473	337	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105251	355	214	230	376	379	296	240	327	292	218	613	424	419	352	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102876	547	265	279	569	598	346	276	337	358	322	712	553	449	612	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108042	303	165	210	318	249	241	185	280	295	177	499	330	325	310	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132499	279	258	280	270	321	214	206	275	252	206	428	316	247	247	434	0	0	0	0	0	0	0	0	0	0	89	151	0	0	0
105075	348	224	196	323	292	284	159	247	290	146	511	379	361	402	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103380	290	199	233	338	236	267	179	288	238	172	489	324	357	300	321	132	203	151	186	373	99	128	289	78	191	66	237	132	240	172
114817	245	168	192	210	186	163	120	231	169	97	296	218	206	155	302	0	0	0	0	0	81	175	0	169	0	211	0	280	0	244
136545	154	118	135	125	141	102	95	91	148	116	202	158	149	140	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108758	883	597	589	914	976	713	525	769	820	470	1423	932	850	920	982	449	555	64	733	248	777	388	158	230	170	231	220	148	106	206
111215	868	485	479	797	886	579	451	726	647	437	1480	828	764	692	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131967	538	346	350	524	407	351	285	431	410	245	903	495	569	491	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107668	205	143	160	277	216	178	122	183	197	191	321	222	250	214	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135314	145	107	91	127	132	110	75	140	116	95	202	126	134	84	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110833	414	106	126	320	339	232	149	195	210	169	429	245	198	212	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106282	254	150	153	257	263	167	137	194	171	159	326	219	195	180	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107555	202	123	87	148	160	92	67	137	92	76	193	117	88	127	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102452	418	55	44	285	280	84	60	74	207	94	356	343	255	281	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102605	259	177	125	222	311	137	161	198	202	230	310	208	148	194	419	14	21	43	0	20	29	11	73	62	33	28	29	36	18	40
116597	175	87	62	124	143	96	75	86	85	69	197	82	128	98	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116582	150	69	57	101	157	95	73	90	124	89	188	96	114	93	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116885	146	120	52	101	300	102	101	117	108	101	143	148	87	91	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104995	88	38	46	82	79	61	47	53	70	45	152	77	80	81	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125889	81	37	43	63	69	52	46	49	53	37	113	56	57	66	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102079	79	60	65	90	86	75	66	94	69	49	118	71	67	66	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134193	69	38	43	55	68	32	44	56	73	32	100	60	61	41	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107394	63	41	30	63	56	43	59	60	72	49	73	56	54	47	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100654	132	79	93	110	96	78	42	69	82	100	237	107	141	91	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139103	95	58	65	52	71	81	58	70	46	32	79	44	64	71	89	0	0	23	29	0	0	58	0	0	72	19	0	0	17	0
103931	67	69	86	56	82	50	67	93	45	51	90	59	39	27	139	165	389	201	103	98	557	331	310	22	25	0	31	27	251	0
110137	35	22	28	30	37	37	42	47	70	37	33	18	17	24	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141191	28	18	0	22	21	22	14	24	23	14	23	0	0	19	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102316	146	83	99	137	106	102	70	95	119	62	208	137	111	125	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137592	125	87	103	133	113	93	112	132	144	88	209	117	104	104	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120047	115	76	82	105	86	69	71	109	110	58	181	99	91	95	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127582	111	61	73	142	105	90	62	84	87	71	213	163	134	95	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102162	117	69	77	122	110	85	72	111	138	94	236	126	115	140	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100873	162	103	64	209	152	118	93	102	121	109	286	160	147	154	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140088	99	74	48	119	105	76	76	86	108	57	187	101	119	88	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112421	89	59	60	94	84	84	52	56	79	41	142	86	94	84	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116656	88	58	40	106	64	65	55	68	108	53	161	126	127	92	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141318	84	27	44	75	59	65	43	47	54	29	145	96	89	63	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145922	80	60	40	88	92	62	37	56	57	43	119	67	61	69	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144708	87	80	62	80	94	83	65	85	77	75	155	122	120	74	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133136	79	31	39	64	56	46	19	60	42	17	90	57	44	43	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102771	82	42	48	76	73	64	49	62	61	41	120	72	71	63	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115687	79	31	47	78	49	45	42	61	65	35	107	71	60	49	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105199	97	58	49	81	84	71	46	67	105	48	170	98	110	101	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138950	108	57	65	82	80	74	39	82	86	48	170	106	86	83	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101582	100	44	47	116	86	54	34	77	89	48	189	87	94	92	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111773	74	36	46	56	61	52	30	43	39	37	110	66	66	78	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107131	76	57	49	82	61	60	45	79	72	60	108	71	71	81	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139910	74	39	51	91	66	60	48	60	73	34	147	61	90	73	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140115	75	40	33	78	60	58	42	67	64	35	122	90	78	61	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118332	69	45	40	76	82	61	61	65	68	79	170	81	90	66	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109771	72	48	74	92	61	64	55	87	87	57	166	109	99	84	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106985	65	28	45	84	63	51	34	73	68	30	89	77	61	52	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110896	62	54	53	53	57	49	45	64	78	48	136	74	84	46	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138308	48	29	26	54	39	35	44	42	36	32	87	55	55	54	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101081	552	189	155	390	405	264	202	220	231	238	637	382	311	234	598	78	30	19	56	56	75	33	169	480	104	181	138	84	46	79
118760	633	604	443	629	629	491	310	725	551	347	890	847	655	477	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145484	309	179	197	324	268	256	143	203	241	142	459	334	331	294	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109284	237	135	160	251	186	154	128	191	198	148	337	217	199	219	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128788	171	183	100	158	318	135	134	173	129	113	237	245	145	108	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101244	329	289	313	451	344	347	260	386	362	217	761	452	501	451	447	28	36	26	22	28	0	31	0	28	0	23	20	22	16	21
122176	131	61	87	128	84	88	51	87	100	65	160	173	114	121	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131454	143	72	90	122	118	104	56	101	116	62	159	138	105	118	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144536	143	81	126	135	112	116	73	165	133	66	202	145	95	98	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141680	108	56	63	104	96	75	41	102	71	48	151	77	83	80	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113255	95	61	71	105	72	57	68	70	78	63	180	85	108	91	113	0	0	0	0	0	0	0	64	65	42	53	33	66	0	43
145487	93	53	86	68	85	79	38	89	74	49	130	87	73	75	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146138	125	79	56	114	69	96	92	136	79	58	135	109	104	59	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119192	74	33	51	67	69	45	29	56	45	23	80	73	56	68	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109000	80	44	40	61	46	60	29	41	53	65	76	55	62	50	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140627	73	41	34	65	51	62	27	66	81	42	117	82	56	58	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109653	73	57	54	59	77	69	58	74	70	35	101	68	65	65	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124960	68	36	54	41	50	51	28	62	47	29	64	42	34	38	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116595	67	90	98	89	93	119	59	109	92	61	137	127	77	129	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108053	66	40	40	61	50	42	43	59	49	45	59	60	53	47	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104286	68	40	34	47	45	44	38	41	36	25	82	37	55	44	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
